continent,date,new_cases_smoothed_per_million
Europe,6/29/2021,
Europe,6/30/2021,
Europe,7/1/2021,
Europe,7/2/2021,
Europe,7/3/2021,
Europe,7/4/2021,
Europe,7/5/2021,
Europe,7/6/2021,
Europe,7/7/2021,
Europe,7/8/2021,
Europe,7/9/2021,
